# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	544228	545475	+	OBIBPL_00508	806.0	3.8e-296	1.0	1.0	0.998	UniRef:UniRef50_O83525
contig_1	cds	545495	546949	+	OBIBPL_00509	919.0	0.0	1.0	1.0	0.990	UniRef:UniRef50_F7XRD5
contig_1	cds	547015	549945	+	OBIBPL_00510	1241.0	0.0	0.990	0.971	0.642	UniRef:UniRef50_O83527
contig_1	cds	549942	552917	+	OBIBPL_00511	1971.0	0.0	1.002	1.0	0.990	UniRef:UniRef50_A0A0H3BKN6
contig_1	cds	552931	554511	-	OBIBPL_00512	962.0	0.0	1.0	1.0	0.979	UniRef:UniRef50_O83529
contig_1	cds	554508	555098	-	OBIBPL_00513	380.0	4.6e-135	1.0	1.0	0.995	UniRef:UniRef50_O83530
contig_1	cds	555080	555772	-	OBIBPL_00514	484.0	8.5e-175	1.0	1.0	1.0	UniRef:UniRef50_O83531
contig_1	cds	555769	557145	-	OBIBPL_00515	550.0	4.8e-193	0.972	0.929	0.604	UniRef:UniRef50_M2BGQ4
contig_1	cds	557155	558345	-	OBIBPL_00516	776.0	7.0e-284	1.0	0.882	1.0	UniRef:UniRef50_C8PS47
contig_1	cds	558342	559613	-	OBIBPL_00517	835.0	1.9e-307	1.0	1.0	1.0	UniRef:UniRef50_F7XSW9
contig_1	cds	559624	560103	-	OBIBPL_00518	-	-	-	-	-	-
contig_1	cds	560100	561254	-	OBIBPL_00519	359.0	3.2e-120	0.995	0.929	0.521	UniRef:UniRef50_Q73L91
contig_1	cds	561258	563903	-	OBIBPL_00520	1116.0	0.0	0.884	0.953	0.714	UniRef:UniRef50_C8PTN6
contig_1	cds	564039	564602	+	OBIBPL_00521	247.0	1.9e-82	1.0	0.930	0.658	UniRef:UniRef50_O83537
contig_1	cds	564750	566756	+	OBIBPL_00522	1309.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83538
contig_1	cds	566804	567433	-	OBIBPL_00523	-	-	-	-	-	-
contig_1	cds	567528	568970	-	OBIBPL_00524	554.0	1.0e-194	0.944	0.972	0.594	UniRef:UniRef50_A0A373Q7I8
contig_1	cds	568967	570784	-	OBIBPL_00525	660.0	3.9e-232	0.969	0.953	0.572	UniRef:UniRef50_O83541
contig_1	cds	570781	571407	-	OBIBPL_00526	-	-	-	-	-	-
contig_1	cds	571413	571730	-	OBIBPL_00527	-	-	-	-	-	-
contig_1	cds	571752	572048	-	OBIBPL_00528	-	-	-	-	-	-
contig_1	cds	572050	573735	-	OBIBPL_00529	-	-	-	-	-	-
contig_1	cds	573728	574753	-	OBIBPL_00530	-	-	-	-	-	-
contig_1	cds	574757	575041	-	OBIBPL_00531	-	-	-	-	-	-
contig_1	cds	575098	575508	-	OBIBPL_00532	-	-	-	-	-	-
contig_1	cds	575663	576412	-	OBIBPL_00533	234.0	3.0e-75	1.020	0.969	0.524	UniRef:UniRef50_A0A1B3B858
contig_1	cds	576563	577819	-	OBIBPL_00534	424.0	5.9e-145	1.0	0.991	0.505	UniRef:UniRef50_O83549
contig_1	tRNA	578037	578109	+	OBIBPL_00535	64.8	-	-	-	-	-
contig_1	cds	578295	578660	+	OBIBPL_00536	237.0	1.3e-80	1.0	0.984	1.0	UniRef:UniRef50_A0A1V5WP12
contig_1	cds	578790	579749	+	OBIBPL_00537	627.0	1.1e-228	1.0	1.0	1.0	UniRef:UniRef50_O83552
contig_1	cds	579746	581467	-	OBIBPL_00538	696.0	4.2e-246	0.997	0.868	0.608	UniRef:UniRef50_Q9EZ02
contig_1	cds	581526	582209	-	OBIBPL_00539	-	-	-	-	-	-
contig_1	cds	582251	584125	-	OBIBPL_00540	-	-	-	-	-	-
contig_1	cds	584150	585214	-	OBIBPL_00541	684.0	9.7e-250	1.0	1.0	0.983	UniRef:UniRef50_O83556
contig_1	cds	585275	586990	-	OBIBPL_00542	1118.0	0.0	1.0	0.857	0.996	UniRef:UniRef50_O83557
contig_1	cds	586987	588048	-	OBIBPL_00543	647.0	4.5e-235	1.0	0.939	0.992	UniRef:UniRef50_O83558
contig_1	cds	588257	589534	+	OBIBPL_00544	709.0	3.3e-257	1.035	1.005	0.841	UniRef:UniRef50_O83559
contig_1	cds	589684	592128	+	OBIBPL_00545	828.0	1.2e-291	0.989	0.958	0.547	UniRef:UniRef50_E9KYV3
contig_1	cds	592169	593656	-	OBIBPL_00546	946.0	0.0	1.0	1.0	0.984	UniRef:UniRef50_O83561
contig_1	cds	593660	594748	-	OBIBPL_00547	716.0	4.0e-262	1.0	1.0	0.978	UniRef:UniRef50_O83562
contig_1	cds	594761	595294	-	OBIBPL_00548	362.0	1.6e-128	1.0	1.0	1.0	UniRef:UniRef50_O83563
contig_1	tRNA	595370	595441	-	OBIBPL_00549	67.2	-	-	-	-	-
contig_1	cds	595538	596749	+	OBIBPL_00550	768.0	1.3e-281	1.0	1.0	1.0	UniRef:UniRef50_O83564
contig_1	cds	596793	597452	+	OBIBPL_00551	237.0	4.7e-77	0.977	0.843	0.556	UniRef:UniRef50_Q73J60
contig_1	cds	597526	598707	-	OBIBPL_00552	727.0	1.9e-265	0.980	0.972	0.997	UniRef:UniRef50_F7XT06
contig_1	cds	598930	599922	-	OBIBPL_00553	414.0	2.4e-143	1.0	0.892	0.618	UniRef:UniRef50_P00963
contig_1	cds	600027	600740	+	OBIBPL_00554	205.0	7.6e-65	0.886	0.963	0.505	UniRef:UniRef50_C8PSP8
contig_1	cds	600770	601678	+	OBIBPL_00555	572.0	3.9e-207	1.0	1.0	0.997	UniRef:UniRef50_F7XT09
contig_1	cds	601740	602945	+	OBIBPL_00556	410.0	4.1e-140	0.945	0.905	0.565	UniRef:UniRef50_O83570
contig_1	cds	602998	604983	-	OBIBPL_00557	829.0	1.3e-296	0.992	0.944	0.637	UniRef:UniRef50_O83571
contig_1	cds	605094	605945	-	OBIBPL_00558	-	-	-	-	-	-
contig_1	cds	606116	607252	+	OBIBPL_00559	394.0	2.9e-134	0.987	0.912	0.528	UniRef:UniRef50_F7XT13
contig_1	cds	607249	607656	+	OBIBPL_00560	142.0	3.3e-42	1.163	0.963	0.503	UniRef:UniRef50_O83574
contig_1	cds	607653	609689	+	OBIBPL_00561	1303.0	0.0	1.0	1.0	0.988	UniRef:UniRef50_O83575
contig_1	cds	609571	610788	-	OBIBPL_00562	-	-	-	-	-	-
contig_1	cds	610802	612289	-	OBIBPL_00563	971.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_F7XRE0
contig_1	cds	612321	612941	-	OBIBPL_00564	-	-	-	-	-	-
contig_1	cds	613020	613652	-	OBIBPL_00565	205.0	4.4e-65	0.981	0.888	0.519	UniRef:UniRef50_A0A800JEI1
contig_1	cds	613774	616014	-	OBIBPL_00566	1480.0	0.0	1.0	0.964	0.999	UniRef:UniRef50_F7XT17
contig_1	cds	616123	616908	-	OBIBPL_00567	514.0	2.5e-185	1.0	0.929	0.996	UniRef:UniRef50_O83580
contig_1	cds	616995	617609	-	OBIBPL_00568	385.0	1.6e-136	1.0	0.923	0.995	UniRef:UniRef50_S3K4E6
contig_1	cds	617678	618760	-	OBIBPL_00569	-	-	-	-	-	-
contig_1	cds	618870	620174	-	OBIBPL_00570	850.0	7.1e-313	1.0	1.0	0.984	UniRef:UniRef50_P29723
contig_1	cds	620286	622343	+	OBIBPL_00571	1318.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XT20
contig_1	cds	622406	623512	+	OBIBPL_00572	415.0	4.6e-143	0.927	0.902	0.616	UniRef:UniRef50_B0KBU6
contig_1	cds	623479	625248	+	OBIBPL_00573	1071.0	0.0	1.003	0.956	0.959	UniRef:UniRef50_O83586
contig_1	cds	625261	626142	+	OBIBPL_00574	-	-	-	-	-	-
contig_1	cds	626139	626915	+	OBIBPL_00575	-	-	-	-	-	-
contig_1	cds	626908	628197	+	OBIBPL_00576	803.0	1.9e-294	1.0	1.0	1.0	UniRef:UniRef50_M2BQ49
contig_1	cds	628190	628870	+	OBIBPL_00577	237.0	3.5e-77	1.022	0.931	0.524	UniRef:UniRef50_F5YM16
contig_1	cds	628867	630354	+	OBIBPL_00578	966.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XT27
contig_1	cds	630450	631859	+	OBIBPL_00579	900.0	0.0	1.0	1.0	0.991	UniRef:UniRef50_O83593
contig_1	cds	631852	633495	+	OBIBPL_00580	1095.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XRE5
contig_1	cds	633584	636220	+	OBIBPL_00581	904.0	0.0	1.0	1.033	0.528	UniRef:UniRef50_A4IRY3
contig_1	cds	636200	637222	-	OBIBPL_00582	-	-	-	-	-	-
contig_1	cds	637310	637576	-	OBIBPL_00583	-	-	-	-	-	-
contig_1	cds	637621	638655	-	OBIBPL_00584	436.0	1.3e-151	0.942	0.850	0.633	UniRef:UniRef50_O83600
contig_1	tRNA	638759	638831	+	OBIBPL_00585	66.1	-	-	-	-	-
contig_1	tRNA	638842	638916	-	OBIBPL_00586	76.2	-	-	-	-	-
contig_1	tRNA	638968	639041	-	OBIBPL_00587	61.4	-	-	-	-	-
contig_1	tRNA	639111	639183	-	OBIBPL_00588	65.2	-	-	-	-	-
contig_1	cds	639343	640845	+	OBIBPL_00589	1023.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_O83601
contig_1	cds	640896	642815	+	OBIBPL_00590	1215.0	0.0	1.0	0.944	0.989	UniRef:UniRef50_O83602
contig_1	cds	642850	643437	-	OBIBPL_00591	405.0	1.7e-144	1.0	0.890	0.985	UniRef:UniRef50_O83603
contig_1	cds	643540	644175	-	OBIBPL_00592	-	-	-	-	-	-
contig_1	cds	644199	645311	-	OBIBPL_00593	370.0	3.8e-125	0.941	0.872	0.537	UniRef:UniRef50_A0A0B7GWZ2
contig_1	cds	645419	647539	-	OBIBPL_00594	1392.0	0.0	1.0	0.982	1.0	UniRef:UniRef50_O83607
contig_1	cds	647520	648173	-	OBIBPL_00595	-	-	-	-	-	-
contig_1	cds	648183	649535	-	OBIBPL_00596	520.0	6.5e-182	0.993	0.991	0.566	UniRef:UniRef50_O83609
contig_1	cds	649532	650662	-	OBIBPL_00597	372.0	1.1e-125	0.963	0.938	0.530	UniRef:UniRef50_O83610
contig_1	cds	650659	651522	-	OBIBPL_00598	556.0	2.1e-201	1.0	0.970	1.0	UniRef:UniRef50_O83611
contig_1	cds	651519	652205	-	OBIBPL_00599	224.0	5.1e-72	0.996	0.923	0.511	UniRef:UniRef50_A0A2G6I0Y2
contig_1	cds	652211	652762	-	OBIBPL_00600	159.0	6.3e-48	0.940	0.915	0.506	UniRef:UniRef50_B8DSA1
contig_1	cds	652866	653738	-	OBIBPL_00601	538.0	4.0e-194	1.0	1.0	0.976	UniRef:UniRef50_O83614
contig_1	cds	653829	654704	-	OBIBPL_00602	282.0	3.0e-93	0.832	0.829	0.583	UniRef:UniRef50_A5N828
contig_1	tRNA	654901	654974	+	OBIBPL_00603	69.8	-	-	-	-	-
contig_1	cds	655069	655797	-	OBIBPL_00604	458.0	2.5e-163	1.0	0.818	0.996	UniRef:UniRef50_O83617
contig_1	cds	656061	657848	+	OBIBPL_00605	1040.0	0.0	0.879	1.0	1.0	UniRef:UniRef50_O83618
contig_1	cds	657858	659939	+	OBIBPL_00606	1304.0	0.0	1.0	1.0	0.991	UniRef:UniRef50_F7XT50
contig_1	cds	660081	660860	+	OBIBPL_00607	269.0	6.8e-89	0.915	0.908	0.553	UniRef:UniRef50_F7XT51
contig_1	cds	660941	662380	+	OBIBPL_00608	563.0	3.0e-197	0.975	0.883	0.604	UniRef:UniRef50_A0A3G9KAX6
contig_1	cds	662407	663555	+	OBIBPL_00609	756.0	1.3e-277	1.0	1.0	1.0	UniRef:UniRef50_O83622
contig_1	cds	663552	664766	+	OBIBPL_00610	-	-	-	-	-	-
contig_1	cds	664817	665260	+	OBIBPL_00611	164.0	5.3e-51	0.986	0.906	0.566	UniRef:UniRef50_O83624
contig_1	cds	665257	666045	+	OBIBPL_00612	506.0	3.1e-182	1.0	0.926	0.996	UniRef:UniRef50_O83625
contig_1	cds	666071	666343	-	OBIBPL_00613	-	-	-	-	-	-
contig_1	cds	666432	666776	-	OBIBPL_00614	176.0	1.5e-56	1.044	0.922	0.756	UniRef:UniRef50_O83627
contig_1	cds	666942	668684	-	OBIBPL_00615	-	-	-	-	-	-
contig_1	cds	668827	669123	+	OBIBPL_00616	-	-	-	-	-	-
contig_1	cds	669272	671053	-	OBIBPL_00617	1023.0	0.0	1.0	0.997	0.993	UniRef:UniRef50_O83630
contig_1	cds	671217	672809	+	OBIBPL_00618	-	-	-	-	-	-
contig_1	cds	672813	674240	+	OBIBPL_00619	916.0	0.0	1.002	1.0	0.985	UniRef:UniRef50_S3LEG6
contig_1	cds	674354	674992	+	OBIBPL_00620	-	-	-	-	-	-
contig_1	cds	674989	676164	+	OBIBPL_00621	795.0	1.1e-292	1.0	1.0	1.0	UniRef:UniRef50_O83634
contig_1	cds	676161	679304	+	OBIBPL_00622	1937.0	0.0	1.0	1.0	0.995	UniRef:UniRef50_O83635
contig_1	cds	679301	680782	+	OBIBPL_00623	513.0	1.0e-177	0.986	0.966	0.570	UniRef:UniRef50_A0A352B8W9
contig_1	cds	680966	681778	+	OBIBPL_00624	547.0	1.5e-198	1.0	0.985	0.978	UniRef:UniRef50_O83637
contig_1	cds	682017	682859	+	OBIBPL_00625	562.0	7.5e-204	1.0	0.924	1.0	UniRef:UniRef50_Q73PZ7
contig_1	cds	682844	684118	+	OBIBPL_00626	-	-	-	-	-	-
contig_1	cds	684223	685236	+	OBIBPL_00627	363.0	3.1e-123	0.979	0.871	0.567	UniRef:UniRef50_O84589
contig_1	cds	685377	686252	+	OBIBPL_00628	337.0	3.7e-114	1.031	0.870	0.527	UniRef:UniRef50_O83641
contig_1	cds	686371	688842	+	OBIBPL_00629	1603.0	0.0	1.0	1.0	0.982	UniRef:UniRef50_O83642
contig_1	cds	688877	689641	-	OBIBPL_00630	-	-	-	-	-	-
contig_1	cds	689685	690635	-	OBIBPL_00631	268.0	7.8e-87	0.896	0.876	0.523	UniRef:UniRef50_Q73MR1
contig_1	cds	690859	691293	-	OBIBPL_00632	-	-	-	-	-	-
contig_1	tRNA	691374	691447	-	OBIBPL_00633	69.0	-	-	-	-	-
contig_1	tRNA	691462	691533	-	OBIBPL_00634	62.8	-	-	-	-	-
contig_1	tRNA	691670	691742	+	OBIBPL_00635	74.6	-	-	-	-	-
contig_1	cds	691842	693677	+	OBIBPL_00636	999.0	0.0	1.0	0.934	0.964	UniRef:UniRef50_F7XRE6
contig_1	cds	693701	695545	+	OBIBPL_00637	860.0	1.1e-310	1.0	1.0	0.826	UniRef:UniRef50_F7XT74
contig_1	cds	695563	696966	-	OBIBPL_00638	464.0	1.4e-159	0.857	0.858	0.578	UniRef:UniRef50_O83647
contig_1	cds	697032	698792	+	OBIBPL_00639	1165.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83648
contig_1	cds	698789	699436	+	OBIBPL_00640	207.0	8.2e-66	0.874	0.866	0.516	UniRef:UniRef50_A0A0B7GYG6
contig_1	cds	699433	701019	-	OBIBPL_00641	620.0	1.9e-218	0.996	0.941	0.555	UniRef:UniRef50_O51603
contig_1	cds	701285	702427	-	OBIBPL_00642	768.0	4.2e-281	1.0	0.864	1.0	UniRef:UniRef50_O83652
contig_1	cds	702519	703799	-	OBIBPL_00643	523.0	1.7e-183	1.012	0.954	0.582	UniRef:UniRef50_O51244
contig_1	cds	703849	705825	-	OBIBPL_00644	1088.0	0.0	1.0	0.965	1.0	UniRef:UniRef50_M2BC36
contig_1	cds	705842	706639	-	OBIBPL_00645	244.0	7.7e-79	0.868	0.855	0.517	UniRef:UniRef50_A0A660TX85
contig_1	cds	706627	707109	-	OBIBPL_00646	336.0	1.4e-118	1.0	1.0	1.0	UniRef:UniRef50_O83656
contig_1	cds	707115	709679	-	OBIBPL_00647	1587.0	0.0	1.0	0.999	0.986	UniRef:UniRef50_F7XRF0
contig_1	cds	709716	710843	+	OBIBPL_00648	418.0	2.1e-143	0.989	0.885	0.582	UniRef:UniRef50_Q8RI39
contig_1	cds	710840	711739	+	OBIBPL_00649	270.0	4.2e-88	0.903	0.854	0.511	UniRef:UniRef50_A0A1G3LLX4
contig_1	cds	711732	712550	+	OBIBPL_00650	308.0	2.0e-103	0.930	0.814	0.636	UniRef:UniRef50_S3JWD5
contig_1	cds	712586	713632	+	OBIBPL_00651	351.0	2.8e-118	0.963	0.896	0.543	UniRef:UniRef50_A0AA45C4X2
contig_1	cds	713687	713908	-	OBIBPL_00652	75.1	9.1e-18	0.973	0.816	0.521	UniRef:UniRef50_Q8ENI0
contig_1	cds	713902	714354	-	OBIBPL_00653	296.0	4.9e-103	1.0	1.0	1.0	UniRef:UniRef50_O83664
contig_1	cds	714373	715623	-	OBIBPL_00654	799.0	2.3e-293	1.0	1.0	1.0	UniRef:UniRef50_S3L8P6
contig_1	cds	715657	717534	-	OBIBPL_00655	1209.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_F7XT88
contig_1	cds	717640	718152	-	OBIBPL_00656	-	-	-	-	-	-
contig_1	cds	718275	719273	-	OBIBPL_00657	461.0	1.2e-161	1.0	0.841	0.726	UniRef:UniRef50_B0P7X0
contig_1	cds	719540	720268	+	OBIBPL_00658	285.0	2.4e-95	1.017	0.928	0.553	UniRef:UniRef50_A0A9D9HH76
contig_1	cds	720265	720990	+	OBIBPL_00659	313.0	1.2e-106	0.988	0.948	0.609	UniRef:UniRef50_S3KE00
contig_1	cds	721008	721763	-	OBIBPL_00660	-	-	-	-	-	-
contig_1	cds	721760	721936	-	OBIBPL_00661	-	-	-	-	-	-
contig_1	cds	722097	723752	-	OBIBPL_00662	1085.0	0.0	1.0	0.993	0.984	UniRef:UniRef50_F7XT95
contig_1	tRNA	723836	723908	+	OBIBPL_00663	64.8	-	-	-	-	-
contig_1	cds	723995	724597	-	OBIBPL_00664	357.0	1.9e-125	1.010	1.0	0.985	UniRef:UniRef50_F7XRF1
contig_1	cds	724594	728106	-	OBIBPL_00665	1114.0	0.0	0.954	0.888	0.524	UniRef:UniRef50_O83675
contig_1	tRNA	728226	728299	+	OBIBPL_00666	67.6	-	-	-	-	-
contig_1	cds	729453	730454	-	OBIBPL_00667	669.0	1.8e-244	1.0	0.968	0.997	UniRef:UniRef50_F7XT98
contig_1	cds	730518	731993	-	OBIBPL_00668	565.0	5.0e-199	0.947	1.033	0.587	UniRef:UniRef50_F4GJE0
contig_1	cds	732041	733744	-	OBIBPL_00669	645.0	2.5e-227	0.938	0.899	0.588	UniRef:UniRef50_O51345
contig_1	cds	733831	734439	+	OBIBPL_00670	-	-	-	-	-	-
contig_1	cds	734403	735443	+	OBIBPL_00671	664.0	2.2e-242	1.0	1.0	0.988	UniRef:UniRef50_O83681
contig_1	cds	735455	735733	-	OBIBPL_00672	-	-	-	-	-	-
contig_1	cds	735755	736363	-	OBIBPL_00673	-	-	-	-	-	-
contig_1	tRNA	736453	736524	+	OBIBPL_00674	65.5	-	-	-	-	-
contig_1	cds	736617	737540	+	OBIBPL_00675	-	-	-	-	-	-
contig_1	cds	737537	737854	+	OBIBPL_00676	-	-	-	-	-	-
contig_1	cds	737895	738953	-	OBIBPL_00677	411.0	5.1e-142	0.994	0.989	0.591	UniRef:UniRef50_O83686
contig_1	cds	739004	740137	-	OBIBPL_00678	-	-	-	-	-	-
contig_1	cds	740166	740768	-	OBIBPL_00679	-	-	-	-	-	-
contig_1	cds	740822	741955	+	OBIBPL_00680	-	-	-	-	-	-
contig_1	cds	742248	743459	+	OBIBPL_00681	557.0	5.2e-198	0.993	0.969	0.665	UniRef:UniRef50_Q08255
contig_1	cds	743579	745069	+	OBIBPL_00682	607.0	3.7e-214	0.998	0.939	0.626	UniRef:UniRef50_A0A174H7S0
contig_1	cds	745084	746679	+	OBIBPL_00683	570.0	1.4e-197	1.043	0.858	0.578	UniRef:UniRef50_Q57321
contig_1	cds	746807	748867	-	OBIBPL_00684	1337.0	0.0	1.0	1.0	0.990	UniRef:UniRef50_P96130
contig_1	cds	748923	749915	-	OBIBPL_00685	-	-	-	-	-	-
contig_1	cds	749937	751319	-	OBIBPL_00686	-	-	-	-	-	-
contig_1	cds	751355	751936	-	OBIBPL_00687	401.0	3.0e-143	1.0	1.0	1.0	UniRef:UniRef50_O83688
contig_1	cds	751929	752687	-	OBIBPL_00688	222.0	2.2e-70	0.948	0.845	0.523	UniRef:UniRef50_H9UJ85
contig_1	cds	752715	753938	-	OBIBPL_00689	459.0	6.1e-160	0.855	0.953	0.664	UniRef:UniRef50_W2CMV3
contig_1	tRNA	754007	754080	-	OBIBPL_00690	73.3	-	-	-	-	-
contig_1	cds	754199	755521	-	OBIBPL_00691	-	-	-	-	-	-
contig_1	cds	755681	756358	+	OBIBPL_00692	-	-	-	-	-	-
contig_1	cds	756446	758239	+	OBIBPL_00693	1136.0	0.0	1.0	1.0	0.988	UniRef:UniRef50_F7XTC2
contig_1	cds	758227	759045	-	OBIBPL_00694	558.0	7.2e-203	1.0	0.978	0.982	UniRef:UniRef50_F7XTC3
contig_1	cds	759125	759760	-	OBIBPL_00695	435.0	4.5e-156	1.0	1.0	1.0	UniRef:UniRef50_O83695
contig_1	cds	759764	760318	-	OBIBPL_00696	311.0	4.7e-108	0.946	0.906	0.966	UniRef:UniRef50_O83696
contig_1	cds	760436	760828	-	OBIBPL_00697	-	-	-	-	-	-
contig_1	cds	760966	761169	-	OBIBPL_00698	89.0	1.4e-23	0.925	0.912	0.645	UniRef:UniRef50_A0A0B7GZ33
contig_1	tRNA	761250	761323	+	OBIBPL_00699	61.1	-	-	-	-	-
contig_1	cds	761340	762572	-	OBIBPL_00700	-	-	-	-	-	-
contig_1	cds	762572	764866	-	OBIBPL_00701	1400.0	0.0	0.924	1.0	0.999	UniRef:UniRef50_F7XTD0
contig_1	cds	764835	767489	-	OBIBPL_00702	1053.0	0.0	0.919	0.838	0.637	UniRef:UniRef50_F7XTD1
contig_1	cds	767786	768826	-	OBIBPL_00703	652.0	5.2e-238	0.939	1.0	0.997	UniRef:UniRef50_O83704
contig_1	cds	768774	769151	-	OBIBPL_00704	-	-	-	-	-	-
contig_1	cds	769318	769833	+	OBIBPL_00705	-	-	-	-	-	-
contig_1	cds	769889	770677	+	OBIBPL_00706	297.0	6.0e-100	0.947	0.919	0.577	UniRef:UniRef50_A0A6I7QSV4
contig_1	cds	770686	772656	+	OBIBPL_00707	677.0	3.5e-237	0.998	0.994	0.533	UniRef:UniRef50_S6A820
contig_1	cds	772693	773268	+	OBIBPL_00708	-	-	-	-	-	-
contig_1	cds	773283	774197	-	OBIBPL_00709	323.0	5.9e-109	0.875	0.850	0.602	UniRef:UniRef50_S6A2Y7
contig_1	cds	774169	775482	-	OBIBPL_00710	394.0	9.3e-133	1.002	0.998	0.518	UniRef:UniRef50_Q56339
contig_1	cds	775517	777640	-	OBIBPL_00711	1311.0	0.0	1.0	1.0	0.999	UniRef:UniRef50_Q56338
contig_1	cds	777649	778779	-	OBIBPL_00712	702.0	3.7e-256	1.0	1.0	0.995	UniRef:UniRef50_O83710
contig_1	cds	778776	779573	-	OBIBPL_00713	470.0	2.7e-168	1.0	1.0	0.996	UniRef:UniRef50_P74932
contig_1	cds	779586	779867	-	OBIBPL_00714	171.0	2.0e-55	1.0	0.989	1.0	UniRef:UniRef50_P74931
contig_1	cds	779889	780704	-	OBIBPL_00715	269.0	8.2e-89	0.908	0.932	0.561	UniRef:UniRef50_Q44763
contig_1	cds	780701	781471	-	OBIBPL_00716	472.0	4.2e-169	1.0	0.977	0.984	UniRef:UniRef50_F7IWE8
contig_1	cds	781425	782471	-	OBIBPL_00717	-	-	-	-	-	-
contig_1	cds	782464	783498	-	OBIBPL_00718	395.0	1.7e-135	1.029	0.949	0.551	UniRef:UniRef50_Q57511
contig_1	cds	783520	784068	-	OBIBPL_00719	186.0	1.3e-58	0.874	0.869	0.572	UniRef:UniRef50_O07888
contig_1	cds	784047	784178	-	OBIBPL_00720	-	-	-	-	-	-
contig_1	cds	784178	784894	-	OBIBPL_00721	248.0	7.0e-81	1.147	1.0	0.509	UniRef:UniRef50_O07887
contig_1	cds	784900	785679	-	OBIBPL_00722	278.0	1.2e-92	1.015	1.0	0.513	UniRef:UniRef50_O07886
contig_1	cds	785695	785892	-	OBIBPL_00723	-	-	-	-	-	-
contig_1	cds	785950	787341	-	OBIBPL_00724	491.0	9.9e-170	1.045	1.006	0.550	UniRef:UniRef50_Q44767
contig_1	cds	787412	787873	-	OBIBPL_00725	148.0	1.6e-44	0.961	0.913	0.517	UniRef:UniRef50_S3K4F3
contig_1	cds	787951	789594	-	OBIBPL_00726	988.0	0.0	1.0	1.0	0.980	UniRef:UniRef50_F7XRF4
contig_1	cds	789809	790660	+	OBIBPL_00727	-	-	-	-	-	-
contig_1	cds	790734	791354	+	OBIBPL_00728	-	-	-	-	-	-
contig_1	cds	791356	792381	-	OBIBPL_00729	612.0	2.1e-222	0.924	1.0	0.987	UniRef:UniRef50_O83714
contig_1	cds	792399	793031	+	OBIBPL_00730	394.0	5.9e-140	1.043	1.0	0.913	UniRef:UniRef50_O83715
contig_1	cds	793064	793765	-	OBIBPL_00731	287.0	4.2e-96	0.996	0.814	0.612	UniRef:UniRef50_P77835
contig_1	cds	793847	795253	-	OBIBPL_00732	485.0	8.8e-167	1.006	0.885	0.558	UniRef:UniRef50_A0A0B7GTF1
contig_1	cds	795405	796247	-	OBIBPL_00733	347.0	1.6e-118	0.968	0.880	0.624	UniRef:UniRef50_M2AS83
contig_1	cds	796481	797791	+	OBIBPL_00734	835.0	3.3e-306	0.998	0.933	0.968	UniRef:UniRef50_F7XTF8
contig_1	cds	797837	798172	-	OBIBPL_00735	-	-	-	-	-	-
contig_1	cds	798169	799365	-	OBIBPL_00736	440.0	7.1e-152	0.995	0.952	0.568	UniRef:UniRef50_O83721
contig_1	cds	799439	800152	-	OBIBPL_00737	-	-	-	-	-	-
contig_1	cds	800133	800747	-	OBIBPL_00738	415.0	1.6e-148	1.0	1.0	0.990	UniRef:UniRef50_O83723
contig_1	cds	800744	801874	-	OBIBPL_00739	375.0	5.9e-127	0.912	0.873	0.554	UniRef:UniRef50_V5WG69
contig_1	cds	801993	802256	-	OBIBPL_00740	81.3	1.0e-19	1.023	0.817	0.506	UniRef:UniRef50_P9WHB3
contig_1	cds	802286	802612	-	OBIBPL_00741	-	-	-	-	-	-
contig_1	cds	802625	802942	-	OBIBPL_00742	107.0	1.5e-29	0.971	0.919	0.520	UniRef:UniRef50_S3K0N7
contig_1	cds	803049	805754	-	OBIBPL_00743	1208.0	0.0	0.977	0.817	0.688	UniRef:UniRef50_O83728
contig_1	cds	805764	806798	-	OBIBPL_00744	335.0	2.3e-112	1.049	1.008	0.529	UniRef:UniRef50_O83729
contig_1	cds	806887	808923	-	OBIBPL_00745	920.0	0.0	0.976	0.948	0.705	UniRef:UniRef50_Q56336
contig_1	cds	809092	809763	+	OBIBPL_00746	-	-	-	-	-	-
contig_1	cds	809800	810513	+	OBIBPL_00747	-	-	-	-	-	-
contig_1	cds	810651	811766	-	OBIBPL_00748	712.0	1.9e-260	1.0	0.976	0.984	UniRef:UniRef50_O83733
contig_1	cds	811874	812158	-	OBIBPL_00749	-	-	-	-	-	-
contig_1	cds	812155	813525	-	OBIBPL_00750	-	-	-	-	-	-
contig_1	cds	813567	814256	-	OBIBPL_00751	-	-	-	-	-	-
