# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	541932	542498	+	LIHGCB_00508	230.0	2.8e-75	1.0	0.807	0.553	UniRef:UniRef50_P0AE08
contig_1	cds	542679	544487	-	LIHGCB_00509	704.0	1.5e-249	1.007	0.977	0.589	UniRef:UniRef50_O83523
contig_1	cds	544553	545164	+	LIHGCB_00510	392.0	1.2e-138	0.970	0.811	0.970	UniRef:UniRef50_S3L8C6
contig_1	cds	545161	546408	+	LIHGCB_00511	809.0	2.3e-297	1.0	1.0	1.0	UniRef:UniRef50_O83525
contig_1	cds	546428	547882	+	LIHGCB_00512	923.0	0.0	1.0	1.0	0.992	UniRef:UniRef50_F7XRD5
contig_1	cds	547948	550878	+	LIHGCB_00513	1241.0	0.0	0.990	0.971	0.642	UniRef:UniRef50_O83527
contig_1	cds	550875	553856	+	LIHGCB_00514	1995.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A0H3BKN6
contig_1	cds	553870	555450	-	LIHGCB_00515	963.0	0.0	1.0	1.0	0.981	UniRef:UniRef50_O83529
contig_1	cds	555447	556037	-	LIHGCB_00516	380.0	4.6e-135	1.0	1.0	0.995	UniRef:UniRef50_O83530
contig_1	cds	556019	556711	-	LIHGCB_00517	484.0	8.5e-175	1.0	1.0	1.0	UniRef:UniRef50_O83531
contig_1	cds	556708	558084	-	LIHGCB_00518	548.0	2.8e-192	0.972	0.929	0.602	UniRef:UniRef50_M2BGQ4
contig_1	cds	558094	559284	-	LIHGCB_00519	776.0	7.0e-284	1.0	0.882	1.0	UniRef:UniRef50_C8PS47
contig_1	cds	559281	560552	-	LIHGCB_00520	835.0	1.9e-307	1.0	1.0	1.0	UniRef:UniRef50_F7XSW9
contig_1	cds	560563	561042	-	LIHGCB_00521	-	-	-	-	-	-
contig_1	cds	561039	562193	-	LIHGCB_00522	359.0	3.2e-120	0.995	0.929	0.521	UniRef:UniRef50_Q73L91
contig_1	cds	562197	564842	-	LIHGCB_00523	1116.0	0.0	0.884	0.953	0.714	UniRef:UniRef50_C8PTN6
contig_1	cds	564978	565541	+	LIHGCB_00524	247.0	1.9e-82	1.0	0.930	0.658	UniRef:UniRef50_O83537
contig_1	cds	565689	567695	+	LIHGCB_00525	1309.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83538
contig_1	cds	567743	568372	-	LIHGCB_00526	-	-	-	-	-	-
contig_1	cds	568467	569909	-	LIHGCB_00527	554.0	1.0e-194	0.944	0.972	0.594	UniRef:UniRef50_A0A373Q7I8
contig_1	cds	569906	571723	-	LIHGCB_00528	660.0	3.9e-232	0.969	0.953	0.572	UniRef:UniRef50_O83541
contig_1	cds	571720	572346	-	LIHGCB_00529	-	-	-	-	-	-
contig_1	cds	572352	572669	-	LIHGCB_00530	-	-	-	-	-	-
contig_1	cds	572691	572987	-	LIHGCB_00531	-	-	-	-	-	-
contig_1	cds	572989	574674	-	LIHGCB_00532	-	-	-	-	-	-
contig_1	cds	574667	575692	-	LIHGCB_00533	-	-	-	-	-	-
contig_1	cds	575696	575980	-	LIHGCB_00534	-	-	-	-	-	-
contig_1	cds	576037	576447	-	LIHGCB_00535	-	-	-	-	-	-
contig_1	cds	576602	577351	-	LIHGCB_00536	234.0	3.0e-75	1.020	0.969	0.524	UniRef:UniRef50_A0A1B3B858
contig_1	cds	577502	578758	-	LIHGCB_00537	424.0	5.9e-145	1.0	0.991	0.505	UniRef:UniRef50_O83549
contig_1	tRNA	578976	579048	+	LIHGCB_00538	64.8	-	-	-	-	-
contig_1	cds	579234	579599	+	LIHGCB_00539	237.0	1.3e-80	1.0	0.984	1.0	UniRef:UniRef50_A0A1V5WP12
contig_1	cds	579729	580688	+	LIHGCB_00540	627.0	1.1e-228	1.0	1.0	1.0	UniRef:UniRef50_O83552
contig_1	cds	580685	582406	-	LIHGCB_00541	698.0	7.3e-247	0.997	0.868	0.609	UniRef:UniRef50_Q9EZ02
contig_1	cds	582465	583148	-	LIHGCB_00542	-	-	-	-	-	-
contig_1	cds	583190	585064	-	LIHGCB_00543	-	-	-	-	-	-
contig_1	cds	585089	586036	-	LIHGCB_00544	607.0	3.0e-220	1.0	0.890	0.984	UniRef:UniRef50_O83556
contig_1	cds	586135	587850	-	LIHGCB_00545	1119.0	0.0	1.0	0.857	0.998	UniRef:UniRef50_O83557
contig_1	cds	587847	588908	-	LIHGCB_00546	645.0	2.6e-234	1.0	0.939	0.989	UniRef:UniRef50_O83558
contig_1	cds	589117	590430	+	LIHGCB_00547	699.0	3.4e-253	1.018	1.016	0.822	UniRef:UniRef50_O83559
contig_1	cds	590580	593024	+	LIHGCB_00548	828.0	1.2e-291	0.989	0.958	0.547	UniRef:UniRef50_E9KYV3
contig_1	cds	593065	594552	-	LIHGCB_00549	946.0	0.0	1.0	1.0	0.982	UniRef:UniRef50_O83561
contig_1	cds	594556	595644	-	LIHGCB_00550	716.0	4.0e-262	1.0	1.0	0.978	UniRef:UniRef50_O83562
contig_1	cds	595657	596190	-	LIHGCB_00551	362.0	1.6e-128	1.0	1.0	1.0	UniRef:UniRef50_O83563
contig_1	tRNA	596266	596337	-	LIHGCB_00552	67.2	-	-	-	-	-
contig_1	cds	596434	597645	+	LIHGCB_00553	768.0	1.3e-281	1.0	1.0	1.0	UniRef:UniRef50_O83564
contig_1	cds	597689	598348	+	LIHGCB_00554	237.0	4.7e-77	0.977	0.843	0.556	UniRef:UniRef50_Q73J60
contig_1	cds	598422	599603	-	LIHGCB_00555	727.0	1.9e-265	0.980	0.972	0.997	UniRef:UniRef50_F7XT06
contig_1	cds	599826	600818	-	LIHGCB_00556	414.0	2.4e-143	1.0	0.892	0.618	UniRef:UniRef50_P00963
contig_1	cds	600923	601636	+	LIHGCB_00557	205.0	7.6e-65	0.886	0.963	0.505	UniRef:UniRef50_C8PSP8
contig_1	cds	601666	602574	+	LIHGCB_00558	572.0	3.9e-207	1.0	1.0	0.997	UniRef:UniRef50_F7XT09
contig_1	cds	602636	603841	+	LIHGCB_00559	410.0	4.1e-140	0.945	0.905	0.565	UniRef:UniRef50_O83570
contig_1	cds	603894	605879	-	LIHGCB_00560	830.0	9.3e-297	0.992	0.944	0.637	UniRef:UniRef50_O83571
contig_1	cds	605990	606841	-	LIHGCB_00561	-	-	-	-	-	-
contig_1	cds	607012	608148	+	LIHGCB_00562	394.0	2.9e-134	0.987	0.912	0.528	UniRef:UniRef50_F7XT13
contig_1	cds	608145	608552	+	LIHGCB_00563	142.0	3.3e-42	1.163	0.963	0.503	UniRef:UniRef50_O83574
contig_1	cds	608549	610585	+	LIHGCB_00564	1303.0	0.0	1.0	1.0	0.988	UniRef:UniRef50_O83575
contig_1	cds	610467	611684	-	LIHGCB_00565	-	-	-	-	-	-
contig_1	cds	611698	613185	-	LIHGCB_00566	972.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XRE0
contig_1	cds	613217	613837	-	LIHGCB_00567	-	-	-	-	-	-
contig_1	cds	613916	614548	-	LIHGCB_00568	205.0	4.4e-65	0.981	0.888	0.519	UniRef:UniRef50_A0A800JEI1
contig_1	cds	614670	616910	-	LIHGCB_00569	1480.0	0.0	1.0	0.964	0.999	UniRef:UniRef50_F7XT17
contig_1	cds	617019	617804	-	LIHGCB_00570	514.0	2.5e-185	1.0	0.929	0.996	UniRef:UniRef50_O83580
contig_1	cds	617891	618505	-	LIHGCB_00571	385.0	1.6e-136	1.0	0.923	0.995	UniRef:UniRef50_S3K4E6
contig_1	cds	618574	619656	-	LIHGCB_00572	-	-	-	-	-	-
contig_1	cds	619766	621070	-	LIHGCB_00573	850.0	7.1e-313	1.0	1.0	0.984	UniRef:UniRef50_P29723
contig_1	cds	621182	623239	+	LIHGCB_00574	1318.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XT20
contig_1	cds	623302	624408	+	LIHGCB_00575	415.0	4.6e-143	0.927	0.902	0.616	UniRef:UniRef50_B0KBU6
contig_1	cds	624375	626120	+	LIHGCB_00576	1063.0	0.0	1.019	0.958	0.956	UniRef:UniRef50_O83586
contig_1	cds	626133	627014	+	LIHGCB_00577	-	-	-	-	-	-
contig_1	cds	627011	627787	+	LIHGCB_00578	-	-	-	-	-	-
contig_1	cds	627780	629069	+	LIHGCB_00579	803.0	1.9e-294	1.0	1.0	1.0	UniRef:UniRef50_M2BQ49
contig_1	cds	629062	629742	+	LIHGCB_00580	237.0	3.5e-77	1.022	0.931	0.524	UniRef:UniRef50_F5YM16
contig_1	cds	629739	631226	+	LIHGCB_00581	966.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XT27
contig_1	cds	631322	632731	+	LIHGCB_00582	896.0	0.0	1.0	1.0	0.989	UniRef:UniRef50_O83593
contig_1	cds	632724	634367	+	LIHGCB_00583	1095.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XRE5
contig_1	cds	634456	637092	+	LIHGCB_00584	903.0	0.0	1.0	1.033	0.528	UniRef:UniRef50_A4IRY3
contig_1	cds	637072	638094	-	LIHGCB_00585	-	-	-	-	-	-
contig_1	cds	638182	638448	-	LIHGCB_00586	-	-	-	-	-	-
contig_1	cds	638493	639527	-	LIHGCB_00587	436.0	1.3e-151	0.942	0.850	0.633	UniRef:UniRef50_O83600
contig_1	tRNA	639631	639703	+	LIHGCB_00588	66.1	-	-	-	-	-
contig_1	tRNA	639714	639788	-	LIHGCB_00589	76.2	-	-	-	-	-
contig_1	tRNA	639840	639913	-	LIHGCB_00590	61.4	-	-	-	-	-
contig_1	tRNA	639983	640055	-	LIHGCB_00591	65.2	-	-	-	-	-
contig_1	cds	640215	641717	+	LIHGCB_00592	1025.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83601
contig_1	cds	641768	643687	+	LIHGCB_00593	1215.0	0.0	1.0	0.944	0.989	UniRef:UniRef50_O83602
contig_1	cds	643722	644312	-	LIHGCB_00594	400.0	1.7e-142	1.0	0.895	0.980	UniRef:UniRef50_O83603
contig_1	cds	644416	645051	-	LIHGCB_00595	-	-	-	-	-	-
contig_1	cds	645075	646187	-	LIHGCB_00596	367.0	8.7e-124	0.941	0.872	0.534	UniRef:UniRef50_A0A0B7GWZ2
contig_1	cds	646295	648415	-	LIHGCB_00597	1392.0	0.0	1.0	0.982	1.0	UniRef:UniRef50_O83607
contig_1	cds	648396	649049	-	LIHGCB_00598	-	-	-	-	-	-
contig_1	cds	649059	650411	-	LIHGCB_00599	520.0	6.5e-182	0.993	0.991	0.566	UniRef:UniRef50_O83609
contig_1	cds	650408	651538	-	LIHGCB_00600	372.0	1.1e-125	0.963	0.938	0.530	UniRef:UniRef50_O83610
contig_1	cds	651535	652398	-	LIHGCB_00601	556.0	2.1e-201	1.0	0.970	1.0	UniRef:UniRef50_O83611
contig_1	cds	652395	653081	-	LIHGCB_00602	224.0	5.1e-72	0.996	0.923	0.511	UniRef:UniRef50_A0A2G6I0Y2
contig_1	cds	653087	653638	-	LIHGCB_00603	159.0	6.3e-48	0.940	0.915	0.506	UniRef:UniRef50_B8DSA1
contig_1	cds	653742	654614	-	LIHGCB_00604	538.0	4.0e-194	1.0	1.0	0.976	UniRef:UniRef50_O83614
contig_1	cds	654705	655580	-	LIHGCB_00605	282.0	3.0e-93	0.832	0.829	0.583	UniRef:UniRef50_A5N828
contig_1	tRNA	655777	655850	+	LIHGCB_00606	69.8	-	-	-	-	-
contig_1	cds	655945	656673	-	LIHGCB_00607	458.0	2.5e-163	1.0	0.818	0.996	UniRef:UniRef50_O83617
contig_1	cds	656937	658724	+	LIHGCB_00608	1040.0	0.0	0.879	1.0	1.0	UniRef:UniRef50_O83618
contig_1	cds	658734	660815	+	LIHGCB_00609	1304.0	0.0	1.0	1.0	0.991	UniRef:UniRef50_F7XT50
contig_1	cds	660957	661736	+	LIHGCB_00610	269.0	6.8e-89	0.915	0.908	0.553	UniRef:UniRef50_F7XT51
contig_1	cds	661817	663256	+	LIHGCB_00611	563.0	3.0e-197	0.975	0.883	0.604	UniRef:UniRef50_A0A3G9KAX6
contig_1	cds	663283	664431	+	LIHGCB_00612	756.0	1.3e-277	1.0	1.0	1.0	UniRef:UniRef50_O83622
contig_1	cds	664428	665642	+	LIHGCB_00613	-	-	-	-	-	-
contig_1	cds	665693	666136	+	LIHGCB_00614	164.0	5.3e-51	0.986	0.906	0.566	UniRef:UniRef50_O83624
contig_1	cds	666133	666921	+	LIHGCB_00615	506.0	3.1e-182	1.0	0.926	0.996	UniRef:UniRef50_O83625
contig_1	cds	666946	667650	-	LIHGCB_00616	333.0	1.1e-114	0.987	0.856	0.723	UniRef:UniRef50_O83628
contig_1	cds	667816	669528	-	LIHGCB_00617	-	-	-	-	-	-
contig_1	cds	669701	669997	+	LIHGCB_00618	-	-	-	-	-	-
contig_1	cds	670144	671925	-	LIHGCB_00619	1023.0	0.0	1.0	0.997	0.993	UniRef:UniRef50_O83630
contig_1	cds	672089	673681	+	LIHGCB_00620	-	-	-	-	-	-
contig_1	cds	673685	675112	+	LIHGCB_00621	916.0	0.0	1.002	1.0	0.985	UniRef:UniRef50_S3LEG6
contig_1	cds	675226	675864	+	LIHGCB_00622	-	-	-	-	-	-
contig_1	cds	675861	677036	+	LIHGCB_00623	795.0	1.1e-292	1.0	1.0	1.0	UniRef:UniRef50_O83634
contig_1	cds	677033	680176	+	LIHGCB_00624	1937.0	0.0	1.0	1.0	0.995	UniRef:UniRef50_O83635
contig_1	cds	680173	681654	+	LIHGCB_00625	513.0	1.0e-177	0.986	0.966	0.570	UniRef:UniRef50_A0A352B8W9
contig_1	cds	681838	682650	+	LIHGCB_00626	547.0	1.5e-198	1.0	0.985	0.978	UniRef:UniRef50_O83637
contig_1	cds	682889	683731	+	LIHGCB_00627	562.0	7.5e-204	1.0	0.924	1.0	UniRef:UniRef50_Q73PZ7
contig_1	cds	683716	684990	+	LIHGCB_00628	-	-	-	-	-	-
contig_1	cds	685095	686108	+	LIHGCB_00629	363.0	3.1e-123	0.979	0.871	0.567	UniRef:UniRef50_O84589
contig_1	cds	686249	687124	+	LIHGCB_00630	337.0	3.7e-114	1.031	0.870	0.527	UniRef:UniRef50_O83641
contig_1	cds	687243	689714	+	LIHGCB_00631	1603.0	0.0	1.0	1.0	0.982	UniRef:UniRef50_O83642
contig_1	cds	689749	690519	-	LIHGCB_00632	-	-	-	-	-	-
contig_1	cds	690557	691507	-	LIHGCB_00633	268.0	7.8e-87	0.896	0.876	0.523	UniRef:UniRef50_Q73MR1
contig_1	cds	691731	692165	-	LIHGCB_00634	-	-	-	-	-	-
contig_1	tRNA	692246	692319	-	LIHGCB_00635	69.0	-	-	-	-	-
contig_1	tRNA	692334	692405	-	LIHGCB_00636	62.8	-	-	-	-	-
contig_1	tRNA	692542	692614	+	LIHGCB_00637	74.6	-	-	-	-	-
contig_1	cds	694573	696417	+	LIHGCB_00638	861.0	2.8e-311	1.0	1.0	0.845	UniRef:UniRef50_F7XT74
contig_1	cds	696435	697838	-	LIHGCB_00639	464.0	1.4e-159	0.857	0.858	0.578	UniRef:UniRef50_O83647
contig_1	cds	697904	699664	+	LIHGCB_00640	1165.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83648
contig_1	cds	699661	700308	+	LIHGCB_00641	207.0	8.2e-66	0.874	0.866	0.516	UniRef:UniRef50_A0A0B7GYG6
contig_1	cds	700305	701891	-	LIHGCB_00642	620.0	1.9e-218	0.996	0.941	0.555	UniRef:UniRef50_O51603
contig_1	cds	702157	703299	-	LIHGCB_00643	768.0	4.2e-281	1.0	0.864	1.0	UniRef:UniRef50_O83652
contig_1	cds	703391	704671	-	LIHGCB_00644	523.0	1.7e-183	1.012	0.954	0.582	UniRef:UniRef50_O51244
contig_1	cds	704721	706697	-	LIHGCB_00645	1088.0	0.0	1.0	0.965	1.0	UniRef:UniRef50_M2BC36
contig_1	cds	706714	707511	-	LIHGCB_00646	244.0	7.7e-79	0.868	0.855	0.517	UniRef:UniRef50_A0A660TX85
contig_1	cds	707499	707981	-	LIHGCB_00647	336.0	1.4e-118	1.0	1.0	1.0	UniRef:UniRef50_O83656
contig_1	cds	707987	710536	-	LIHGCB_00648	1580.0	0.0	1.0	0.993	0.988	UniRef:UniRef50_F7XRF0
contig_1	cds	710594	711721	+	LIHGCB_00649	418.0	2.1e-143	0.989	0.885	0.582	UniRef:UniRef50_Q8RI39
contig_1	cds	711718	712617	+	LIHGCB_00650	270.0	4.2e-88	0.903	0.854	0.511	UniRef:UniRef50_A0A1G3LLX4
contig_1	cds	712610	713428	+	LIHGCB_00651	308.0	2.0e-103	0.930	0.814	0.636	UniRef:UniRef50_S3JWD5
contig_1	cds	713464	714510	+	LIHGCB_00652	351.0	2.8e-118	0.963	0.896	0.543	UniRef:UniRef50_A0AA45C4X2
contig_1	cds	714565	714786	-	LIHGCB_00653	75.1	9.1e-18	0.973	0.816	0.521	UniRef:UniRef50_Q8ENI0
contig_1	cds	714780	715232	-	LIHGCB_00654	296.0	4.9e-103	1.0	1.0	1.0	UniRef:UniRef50_O83664
contig_1	cds	715251	716501	-	LIHGCB_00655	799.0	2.3e-293	1.0	1.0	1.0	UniRef:UniRef50_S3L8P6
contig_1	cds	716535	718412	-	LIHGCB_00656	1210.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XT88
contig_1	cds	718518	719030	-	LIHGCB_00657	-	-	-	-	-	-
contig_1	cds	719153	720151	-	LIHGCB_00658	461.0	1.2e-161	1.0	0.841	0.726	UniRef:UniRef50_B0P7X0
contig_1	cds	720418	721146	+	LIHGCB_00659	286.0	8.6e-96	1.017	0.928	0.557	UniRef:UniRef50_A0A9D9HH76
contig_1	cds	721143	721868	+	LIHGCB_00660	312.0	2.4e-106	0.988	0.948	0.609	UniRef:UniRef50_S3KE00
contig_1	cds	721886	722641	-	LIHGCB_00661	-	-	-	-	-	-
contig_1	cds	722638	722814	-	LIHGCB_00662	-	-	-	-	-	-
contig_1	cds	722975	724630	-	LIHGCB_00663	1085.0	0.0	1.0	0.993	0.984	UniRef:UniRef50_F7XT95
contig_1	tRNA	724714	724786	+	LIHGCB_00664	64.8	-	-	-	-	-
contig_1	cds	724873	725475	-	LIHGCB_00665	357.0	1.9e-125	1.010	1.0	0.985	UniRef:UniRef50_F7XRF1
contig_1	cds	725472	728984	-	LIHGCB_00666	1114.0	0.0	0.954	0.888	0.524	UniRef:UniRef50_O83675
contig_1	tRNA	729104	729177	+	LIHGCB_00667	67.6	-	-	-	-	-
contig_1	cds	730331	731332	-	LIHGCB_00668	669.0	1.8e-244	1.0	0.968	0.997	UniRef:UniRef50_F7XT98
contig_1	cds	731396	732871	-	LIHGCB_00669	565.0	5.0e-199	0.947	1.033	0.587	UniRef:UniRef50_F4GJE0
contig_1	cds	732919	734622	-	LIHGCB_00670	646.0	1.2e-227	0.938	0.899	0.588	UniRef:UniRef50_O51345
contig_1	cds	734709	735317	+	LIHGCB_00671	-	-	-	-	-	-
contig_1	cds	735281	736321	+	LIHGCB_00672	664.0	2.2e-242	1.0	1.0	0.988	UniRef:UniRef50_O83681
contig_1	cds	736333	736611	-	LIHGCB_00673	-	-	-	-	-	-
contig_1	cds	736633	737241	-	LIHGCB_00674	-	-	-	-	-	-
contig_1	tRNA	737331	737402	+	LIHGCB_00675	65.5	-	-	-	-	-
contig_1	cds	737495	738418	+	LIHGCB_00676	-	-	-	-	-	-
contig_1	cds	738415	738732	+	LIHGCB_00677	-	-	-	-	-	-
contig_1	cds	738773	739831	-	LIHGCB_00678	411.0	5.1e-142	0.994	0.989	0.591	UniRef:UniRef50_O83686
contig_1	cds	739882	741015	-	LIHGCB_00679	-	-	-	-	-	-
contig_1	cds	741044	741646	-	LIHGCB_00680	-	-	-	-	-	-
contig_1	cds	741700	742833	+	LIHGCB_00681	-	-	-	-	-	-
contig_1	cds	743126	744337	+	LIHGCB_00682	553.0	3.4e-196	0.993	0.969	0.660	UniRef:UniRef50_Q08255
contig_1	cds	744457	745947	+	LIHGCB_00683	607.0	3.7e-214	0.998	0.939	0.626	UniRef:UniRef50_A0A174H7S0
contig_1	cds	745962	747557	+	LIHGCB_00684	570.0	1.4e-197	1.043	0.858	0.578	UniRef:UniRef50_Q57321
contig_1	cds	747685	749745	-	LIHGCB_00685	1337.0	0.0	1.0	1.0	0.990	UniRef:UniRef50_P96130
contig_1	cds	749801	750793	-	LIHGCB_00686	-	-	-	-	-	-
contig_1	cds	750815	752197	-	LIHGCB_00687	-	-	-	-	-	-
contig_1	cds	752233	752814	-	LIHGCB_00688	401.0	3.0e-143	1.0	1.0	1.0	UniRef:UniRef50_O83688
contig_1	cds	752807	753565	-	LIHGCB_00689	222.0	2.2e-70	0.948	0.845	0.523	UniRef:UniRef50_H9UJ85
contig_1	cds	753593	754816	-	LIHGCB_00690	459.0	6.1e-160	0.855	0.953	0.664	UniRef:UniRef50_W2CMV3
contig_1	tRNA	754885	754958	-	LIHGCB_00691	73.3	-	-	-	-	-
contig_1	cds	755077	756399	-	LIHGCB_00692	-	-	-	-	-	-
contig_1	cds	756559	757236	+	LIHGCB_00693	-	-	-	-	-	-
contig_1	cds	757324	759117	+	LIHGCB_00694	1139.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XTC2
contig_1	cds	759105	759923	-	LIHGCB_00695	557.0	2.9e-202	1.0	0.978	0.978	UniRef:UniRef50_F7XTC3
contig_1	cds	760003	760638	-	LIHGCB_00696	435.0	4.5e-156	1.0	1.0	1.0	UniRef:UniRef50_O83695
contig_1	cds	760642	761100	-	LIHGCB_00697	-	-	-	-	-	-
contig_1	cds	761314	761706	-	LIHGCB_00698	-	-	-	-	-	-
contig_1	cds	761844	762047	-	LIHGCB_00699	89.0	1.4e-23	0.925	0.912	0.645	UniRef:UniRef50_A0A0B7GZ33
contig_1	tRNA	762128	762201	+	LIHGCB_00700	61.1	-	-	-	-	-
contig_1	cds	762218	763450	-	LIHGCB_00701	-	-	-	-	-	-
contig_1	cds	763450	765744	-	LIHGCB_00702	1402.0	0.0	0.924	1.0	1.0	UniRef:UniRef50_F7XTD0
contig_1	cds	765713	768367	-	LIHGCB_00703	1053.0	0.0	0.919	0.838	0.637	UniRef:UniRef50_F7XTD1
contig_1	cds	768664	769704	-	LIHGCB_00704	652.0	5.2e-238	0.939	1.0	0.997	UniRef:UniRef50_O83704
contig_1	cds	769652	770029	-	LIHGCB_00705	-	-	-	-	-	-
contig_1	cds	770196	770711	+	LIHGCB_00706	-	-	-	-	-	-
contig_1	cds	770767	771555	+	LIHGCB_00707	297.0	6.0e-100	0.947	0.919	0.577	UniRef:UniRef50_A0A6I7QSV4
contig_1	cds	771564	773534	+	LIHGCB_00708	677.0	3.5e-237	0.998	0.994	0.533	UniRef:UniRef50_S6A820
contig_1	cds	773571	774146	+	LIHGCB_00709	-	-	-	-	-	-
contig_1	cds	774161	775075	-	LIHGCB_00710	323.0	5.9e-109	0.875	0.850	0.602	UniRef:UniRef50_S6A2Y7
contig_1	cds	775047	776360	-	LIHGCB_00711	394.0	9.3e-133	1.002	0.998	0.518	UniRef:UniRef50_Q56339
contig_1	cds	776395	778518	-	LIHGCB_00712	1311.0	0.0	1.0	1.0	0.999	UniRef:UniRef50_Q56338
contig_1	cds	778527	779657	-	LIHGCB_00713	702.0	3.7e-256	1.0	1.0	0.995	UniRef:UniRef50_O83710
contig_1	cds	779654	780451	-	LIHGCB_00714	470.0	2.7e-168	1.0	1.0	0.996	UniRef:UniRef50_P74932
contig_1	cds	780464	780745	-	LIHGCB_00715	171.0	2.0e-55	1.0	0.989	1.0	UniRef:UniRef50_P74931
contig_1	cds	780767	781582	-	LIHGCB_00716	269.0	8.2e-89	0.908	0.932	0.561	UniRef:UniRef50_Q44763
contig_1	cds	781579	782349	-	LIHGCB_00717	472.0	4.2e-169	1.0	0.977	0.984	UniRef:UniRef50_F7IWE8
contig_1	cds	782303	783349	-	LIHGCB_00718	-	-	-	-	-	-
contig_1	cds	783342	784376	-	LIHGCB_00719	395.0	1.7e-135	1.029	0.949	0.551	UniRef:UniRef50_Q57511
contig_1	cds	784398	784946	-	LIHGCB_00720	186.0	1.3e-58	0.874	0.869	0.572	UniRef:UniRef50_O07888
contig_1	cds	784925	785056	-	LIHGCB_00721	-	-	-	-	-	-
contig_1	cds	785056	785772	-	LIHGCB_00722	248.0	7.0e-81	1.147	1.0	0.509	UniRef:UniRef50_O07887
contig_1	cds	785778	786557	-	LIHGCB_00723	278.0	1.2e-92	1.015	1.0	0.513	UniRef:UniRef50_O07886
contig_1	cds	786573	786770	-	LIHGCB_00724	-	-	-	-	-	-
contig_1	cds	786828	788219	-	LIHGCB_00725	491.0	5.0e-170	1.045	1.006	0.550	UniRef:UniRef50_Q44767
contig_1	cds	788290	788751	-	LIHGCB_00726	148.0	1.6e-44	0.961	0.913	0.517	UniRef:UniRef50_S3K4F3
contig_1	cds	788829	790472	-	LIHGCB_00727	984.0	0.0	1.0	1.0	0.978	UniRef:UniRef50_F7XRF4
contig_1	cds	790687	791538	+	LIHGCB_00728	-	-	-	-	-	-
contig_1	cds	791612	792232	+	LIHGCB_00729	-	-	-	-	-	-
contig_1	cds	792234	793259	-	LIHGCB_00730	612.0	2.1e-222	0.924	1.0	0.987	UniRef:UniRef50_O83714
contig_1	cds	793277	793915	+	LIHGCB_00731	367.0	4.3e-129	1.033	1.0	0.904	UniRef:UniRef50_O83715
contig_1	cds	793948	794649	-	LIHGCB_00732	287.0	4.2e-96	0.996	0.814	0.612	UniRef:UniRef50_P77835
contig_1	cds	794731	796137	-	LIHGCB_00733	483.0	7.1e-166	1.006	0.885	0.556	UniRef:UniRef50_A0A0B7GTF1
contig_1	cds	796289	797131	-	LIHGCB_00734	347.0	1.6e-118	0.968	0.880	0.624	UniRef:UniRef50_M2AS83
contig_1	cds	797365	798675	+	LIHGCB_00735	835.0	3.3e-306	0.998	0.933	0.968	UniRef:UniRef50_F7XTF8
contig_1	cds	798721	799056	-	LIHGCB_00736	-	-	-	-	-	-
contig_1	cds	799053	800249	-	LIHGCB_00737	440.0	7.1e-152	0.995	0.952	0.568	UniRef:UniRef50_O83721
contig_1	cds	800323	801036	-	LIHGCB_00738	-	-	-	-	-	-
contig_1	cds	801017	801631	-	LIHGCB_00739	415.0	1.6e-148	1.0	1.0	0.990	UniRef:UniRef50_O83723
contig_1	cds	801628	802758	-	LIHGCB_00740	375.0	5.9e-127	0.912	0.873	0.554	UniRef:UniRef50_V5WG69
contig_1	cds	802877	803140	-	LIHGCB_00741	81.3	1.0e-19	1.023	0.817	0.506	UniRef:UniRef50_P9WHB3
contig_1	cds	803170	803496	-	LIHGCB_00742	-	-	-	-	-	-
contig_1	cds	803509	803826	-	LIHGCB_00743	107.0	1.5e-29	0.971	0.919	0.520	UniRef:UniRef50_S3K0N7
contig_1	cds	803933	806638	-	LIHGCB_00744	1206.0	0.0	0.977	0.817	0.686	UniRef:UniRef50_O83728
contig_1	cds	806648	807682	-	LIHGCB_00745	333.0	1.8e-111	1.049	1.008	0.526	UniRef:UniRef50_O83729
contig_1	cds	807771	809807	-	LIHGCB_00746	920.0	0.0	0.976	0.948	0.705	UniRef:UniRef50_Q56336
contig_1	cds	809976	810647	+	LIHGCB_00747	-	-	-	-	-	-
contig_1	cds	810684	811397	+	LIHGCB_00748	-	-	-	-	-	-
contig_1	cds	811535	812650	-	LIHGCB_00749	712.0	1.9e-260	1.0	0.976	0.984	UniRef:UniRef50_O83733
contig_1	cds	812758	813042	-	LIHGCB_00750	-	-	-	-	-	-
contig_1	cds	813039	814376	-	LIHGCB_00751	-	-	-	-	-	-
